1.792409,-0.24520989,-0.22084776,-0.6650299,-0.91210306,-0.43968767,-0.46659297,-0.26228148,0.8478536,1.6979231,-0.78850365,0.16381644,-1.9643881,2.0485177,-1.1886857,-0.3604564,0.35844865,0.8164994,-1.1953553,0.2923168,0.43926615,0.64132005,-0.8044814,-0.94283646,0.8608802,-0.20050415,-0.8844799,0.31244823,-0.17985266,-0.15047884,1.0678105,-0.7744072,0.5275663,-2.3459673,-1.8959023,-0.06700328,0.74417764,0.53247136,-0.4032347,-0.16067718,-0.573862,-0.8912561,0.34580383,-1.0378106,0.83184785,0.2649325,-0.3069679,0.41215593,-2.0798004,-0.6082279,1.2864282,-0.4393868,0.5177398,-0.50411975,0.7627599,0.24230939,-0.20774215,0.91995543,0.009190444,0.8161812,0.7301948,0.71575254,-1.2922438,-0.061788112,-0.23345906,1.1920234,-0.45078987,1.0667377,0.12857667,-1.2106953,0.09737607,0.3215858,1.7752799,0.6607136,0.18588416,-2.1804907,0.83431494,0.42550203,-0.32139176,0.475349,-1.3858643,0.8202726,0.5162224,-0.16207154,0.19076894,0.5714552,0.64776134,-0.2640439,1.2054024,-1.4450836,1.5571536,-1.0462406,-1.5308454,-0.5349955,-0.19104376,-0.13732262,-0.07014745,-0.6325992,1.5698098,-2.344424,-0.49411887,-1.0359997,-0.9395833,0.3990477,-0.25074404,0.9742468,1.8778355,-0.9797487,-0.2637009,-0.72976875,-0.20400572,-0.5311579,1.5732687,1.5154538,-1.2782264,-0.4775176,0.27743787,1.5997394,1.6509528,-0.7197902,-2.1377494,-0.19360194,-0.24720697,-0.30223066,-0.55616325,-1.0471869,0.14206076,0.4167817
-0.38966912,0.91080135,-1.5131497,-0.6506372,-0.10490371,-1.8289567,-1.8185714,-0.08142188,-1.1979146,0.76904035,0.51220596,-0.033945028,-0.6467816,-0.7250737,-0.36369625,0.73510224,-2.4070766,0.34543055,1.5087051,-0.9020249,-1.9578974,-1.5427558,-1.0139515,-0.48754528,0.45411268,-0.016424865,-0.41908044,-0.56085366,-0.99025905,0.9046947,0.56074536,0.114197165,0.75613064,1.1088156,-1.5928572,1.0381212,-0.7628987,-1.7686146,0.9942495,1.4855393,-0.17138335,0.28928068,1.8303626,0.873809,-1.2857721,-1.2636734,1.1379722,0.96337587,-0.68599683,0.7554141,0.25927776,-0.15213928,0.92574763,-0.5814196,2.0383708,-1.5970217,0.055354077,-0.7500462,-0.38852146,2.2829852,0.58612794,-2.137783,0.09455458,-0.44799736,-1.5349715,-1.213012,0.01972501,-0.8477171,0.19000494,0.41792503,2.314381,0.64282197,1.3091196,0.45784396,0.5926512,0.062481254,-0.071335465,0.63695264,0.56100774,-0.37737846,-0.619062,1.5535794,0.42219865,1.7995152,-0.839069,1.9976887,0.7606846,0.8786403,-0.3502213,-1.4728855,0.17643665,-0.22968061,1.2095269,1.4707536,-1.0329559,-1.120266,0.41033897,-0.832901,2.5550084,-1.2361368,-0.36348313,0.93693185,-1.9020194,-1.1846492,-1.1246254,0.03178013,-0.02506135,-0.95212305,-0.40916887,-0.22904564,1.1026007,0.81539047,-0.66506386,1.3330964,0.2466509,-0.38349637,0.5138841,1.0139118,0.55519736,-1.4016511,-1.3858963,2.146733,-0.9935874,0.8801724,0.63244694,-0.65515256,1.7861218,-0.7684913
1.1566067,0.17787507,0.9085911,-0.05558077,2.2342782,-1.2475927,1.2013199,-1.1614603,-0.10435925,0.31594664,-1.8177929,-1.6142316,0.16579488,-1.6101667,-0.3235577,1.8318619,0.8940278,0.84934044,0.21608734,-0.53606933,-0.668194,0.18404257,1.2234094,1.127457,-0.8110981,-0.96621853,-0.35203272,0.2912899,0.59041095,0.7055405,0.54237485,0.54538894,-0.04311985,-1.5437212,-1.0410628,0.77646697,0.7400129,-0.74697834,0.6941714,2.3454297,-0.042237602,0.16963644,0.13758668,0.49213535,-0.36749995,-0.4686269,-0.5649996,0.23122334,0.44985533,-0.6182447,-0.6558866,1.5477203,-0.37928188,1.0719315,-0.7489257,-0.31554288,-0.07859814,0.14406733,-0.0035710959,1.0368629,0.53150064,1.4022808,1.3533528,0.06312053,0.5799353,-1.5920422,0.43464786,0.06491945,-0.5005072,0.905615,0.3606067,0.6931771,0.71577215,0.3465815,-0.5423754,0.053666577,2.4713655,-0.1711838,-0.7971748,1.0702658,0.65126836,-0.7256951,-0.49495387,-1.4005657,1.2037867,-1.2393317,0.048527837,-2.0291286,0.10389495,-0.55391973,0.798323,-1.0577433,0.8155288,-1.7969444,-0.3377707,-0.6285478,-0.04731158,-0.9265137,0.66438884,-0.6918582,0.20099142,-0.6641327,-0.23350665,-1.7880325,2.6421094,-0.047228526,0.2790939,0.2408399,-1.0458246,-0.03297125,0.51096,0.0705009,0.89407575,-0.30851978,1.0118505,-0.40164423,0.069654584,2.6442993,-0.2784046,0.69119006,2.8350294,-0.36139145,-0.92003375,0.14268436,-0.9839999,1.380971,0.404266,-0.40801823
-0.65169233,-0.52941126,-0.20562026,-1.8939902,-0.797462,0.035477098,0.32652664,1.6182443,0.83881843,-1.5882852,-1.6530704,-0.6527284,-0.83958495,-0.0042894483,-1.3695378,-0.18026575,0.1233468,0.74745774,-0.6218101,-0.27080733,-0.2836894,-0.95325506,0.6954415,-1.4768817,-1.161635,0.80640584,-1.6692038,0.10153438,0.558419,2.059109,-0.46278292,0.35297742,1.1910726,0.14509967,-0.18129663,-0.45224303,0.14428346,1.4711707,0.7138786,0.57391626,-0.022608463,-1.2203074,-0.2992916,-0.7372137,1.135704,0.71736145,-1.1226739,-0.22301003,1.5139852,0.030857727,1.1850442,-1.135842,-0.22429219,-1.3663944,-0.71865743,-0.98681074,0.49998957,0.68927246,-0.30356905,-0.45972887,-0.7461105,-0.73078614,-0.31931254,-0.16346288,-0.13243708,1.4509909,-0.43411028,0.65723354,0.83135337,0.76989657,-0.1246032,0.85723037,-0.6728244,0.39622554,-1.43317,-1.401621,0.717271,1.7809453,-0.35688946,-0.2612751,0.12972371,0.5220413,-2.279372,0.48496896,-0.13012668,0.0206099,0.5466046,0.53789455,0.73508596,-0.7170111,-0.2404208,-1.1920204,-0.04410921,-0.7044349,1.3398383,1.0465044,-1.8859063,-1.7291778,-0.7642017,-0.11017651,-1.0569465,0.58482087,-0.40846732,-0.03294375,0.13604432,-1.7861629,-1.7658815,0.527565,0.84283036,-0.9850521,0.35487136,-2.0450265,-0.69663924,0.6488029,-1.3687336,-1.392363,1.503838,1.8639357,-0.0028220285,0.7815115,1.5348755,-0.031628698,-0.9615872,-0.016542442,2.0292113,-2.1427794,0.65928674,-1.2411196
1.0145895,0.21810865,0.30197316,-0.17626165,0.29784214,0.18827549,-0.41760254,-2.080916,1.3250352,2.665954,-0.6439228,-0.703186,-0.01787481,-0.027476728,-1.637013,0.46304947,0.8371918,0.7945926,-2.0765862,-0.9949175,0.9359085,-0.6483986,1.1670274,0.11611049,-0.31415227,-1.8465551,-0.71765286,-0.5426297,1.2793,-0.26140538,-0.6496765,0.2530871,0.5678544,1.2798314,-0.7401742,-0.5714522,-0.8810521,-1.015944,-0.47235978,-0.9990991,-1.2948472,-0.8306814,-1.3128923,-0.34601802,0.020902038,0.07481673,-1.8462034,-0.9694601,-1.0158885,0.4451536,2.724365,-0.31199455,-1.2014941,-0.30082843,-0.10239646,-0.71323776,-1.88318,0.8494814,-0.36097154,0.020078547,-1.5184346,-1.6291595,-0.2955959,0.48146704,-0.81960136,-0.010538682,-0.5731362,1.103685,-0.18295553,0.7159017,-0.36527446,1.0449512,0.02789113,0.7317076,1.15206,0.19476873,0.0007360745,1.3370589,-0.38998985,1.1862029,-0.4409719,0.25138873,0.26357737,1.5872805,-0.16028032,1.1034397,0.04125783,-0.44938773,-0.8750962,-1.0143925,0.6090287,-1.5368462,-1.6297187,0.51790553,0.25253373,0.91104895,0.2684673,-0.48270357,1.3088987,0.39219397,-0.116593376,-0.07592584,-0.98039955,-1.1348495,-0.39808497,0.4240189,1.0837005,1.2460313,1.9528286,0.96801037,1.580033,-1.9038917,-0.23765483,-1.9508988,0.94083107,-1.1423112,0.6676191,-1.587142,0.8952331,0.4306956,0.115019515,0.51210696,-1.4368906,0.03320937,-0.43318307,-1.3175371,-0.6166444,0.47911853
0.16308075,-0.63465035,0.5067029,-1.1420506,-1.1560531,-0.11037186,-0.78314173,0.14152098,0.92773277,0.8367175,-0.45163924,0.5817,0.17553526,1.6184232,-0.3528625,0.14364368,0.031173132,-2.217988,0.6983267,0.096588165,-0.4875548,-0.6191968,-1.7767868,0.25453487,-0.38692927,-1.273619,-0.1665621,0.46971712,1.069107,-0.558071,-0.8553833,0.2576537,1.3918962,0.55480695,-1.152189,-2.949629,-1.6552749,2.6686108,0.5155671,-1.7926738,0.13980445,-1.2903471,-1.0183553,0.9584808,0.57568574,0.16050567,0.29892635,-0.5754636,-0.5615676,0.010800652,1.3888712,0.39569482,-0.76465106,-1.2127725,-1.29199,1.0207511,0.31926933,0.5591634,2.640435,-2.0911117,2.447118,-1.3842479,-2.2327456,0.20116551,-0.7766355,0.17227517,0.05520472,1.5546156,0.92058337,1.0063326,-0.5134016,-0.15811901,0.92902225,-0.56990707,1.1752075,-0.5402168,1.255809,-1.5666494,-0.42056715,-1.835042,1.005541,-1.808657,1.7782637,-1.5286055,-0.9088569,-0.1931985,0.29131234,1.2669042,-0.2181944,-1.5599457,-0.3164974,1.0121794,-0.24607508,0.1618518,-0.82522565,0.6013621,1.3357912,-0.366917,1.3784319,0.21812072,-0.22897175,-0.62678766,-0.601721,-1.5776472,-1.1657335,0.3949843,-0.19732507,-1.0871589,2.4350417,0.99053305,-0.4624049,-0.54019016,1.4638915,-0.7735043,1.6827908,-0.7270162,0.5230122,1.3545935,1.400795,0.61359453,0.9116384,-1.5704187,-0.23865548,-1.9176683,-0.37031767,0.07643767,0.034565523,0.05060763
-0.4118155,-0.4414395,0.42564416,-0.69852334,-1.0227495,-0.6744776,-0.6318577,0.7749362,-0.52067757,-0.6215783,-0.79816425,-0.6126647,0.9031458,0.49230766,1.0552275,0.76729894,-1.1018188,0.3200797,-0.4791929,-1.6805813,0.9883737,0.99293494,0.6989803,-0.16295333,2.3008406,0.9191776,-0.22459812,-0.8799046,0.733879,-1.1593405,-0.14916693,-0.42022422,-0.37127468,0.73263234,0.47752354,0.44733614,0.8539463,-1.4364933,-1.4978081,1.7883204,1.0888892,0.4055455,-0.5183224,-0.85490245,-0.6095142,-0.1175944,-0.4993939,0.83546424,-0.0038626045,-0.97797143,0.37781563,0.798753,-0.57392657,-0.09871259,-0.27483267,0.27528337,0.7872735,0.015688334,-0.66895276,-1.1094694,0.055916052,-0.3517196,0.690193,-1.4332128,1.3469697,1.7236246,-0.5388372,-0.33733007,-2.9431894,-0.6797676,-2.168669,0.26511788,0.32889485,0.47292176,-0.52894706,0.32673228,1.1630566,-0.30240756,0.30818102,-0.0746896,0.5886801,0.09817508,-0.8960767,1.150505,-0.6184727,1.2827871,1.08327,-0.8126951,-0.03694281,0.5539274,-0.5108572,-0.25028497,1.2739153,-0.4751555,-0.9345581,-0.18469818,0.5948045,0.20392418,-0.4582559,-0.6629293,-0.94579744,0.46903187,-0.7879131,-2.729382,0.24331912,1.8426282,-0.78013915,-1.1769431,-0.5745106,-0.8517683,-1.0324188,0.939064,2.0594583,0.11194705,-0.013735577,-0.07229717,-1.5366338,0.90346533,0.31426838,0.41114777,-0.98686683,-0.5947238,1.1891629,0.7674652,1.2284949,-0.43711698,0.23611408,-0.12911405
1.4285712,0.39217928,-0.3876227,-0.35387087,-0.94581044,0.47828737,-1.9934793,-1.6166459,0.5519483,-0.4544604,0.028047293,-1.9814894,-0.50854427,-1.606522,0.87735367,-0.2829585,-1.5848523,0.9694754,-0.5174298,-1.3232955,-0.6458345,0.24483863,-0.66355145,-2.229505,0.31332862,2.450198,0.8729367,0.8822563,-1.2239109,-0.99082357,-1.3328981,0.42799646,-0.4221363,-1.3262713,0.69150156,-0.446101,-0.97197425,1.4142618,-0.44613707,0.16224405,-0.80001307,1.6284443,0.71583045,0.42772865,-0.37333015,0.19142868,-0.31224942,0.6565851,-1.5366832,-1.1437609,-0.5166915,0.6283468,-0.3596442,-0.20621225,0.33106172,0.8109608,-1.3434607,0.74007154,0.7463954,0.94717884,-0.34659007,0.055278003,0.031721305,1.0137874,-1.0517067,0.18836506,-0.31324995,-0.16404928,0.5309161,-0.9121499,0.3279628,-0.5235523,0.47907686,0.23536086,1.0796736,0.13727483,0.7758343,-0.44252905,0.44291416,-0.50436085,-0.66716695,-0.15330443,2.467842,0.3512274,-0.053788,-2.020954,0.2586697,-0.1898003,-0.65851724,-0.67792165,-0.32305434,1.016288,0.39442945,-0.900088,-0.3103366,0.8541346,0.34806633,1.5570719,-0.5155675,0.20470491,0.28399193,1.3532621,1.1486026,-0.61758506,-0.8348622,1.0558401,1.4086586,0.59743524,0.19288093,-1.79051,1.087313,-0.6342468,-1.4785767,1.5591372,0.68069357,1.434793,0.7426579,-2.7964818,0.16243508,0.19388089,1.2212734,1.0285197,-1.0292346,1.0684834,-0.51767904,0.036183953,-1.1917713,0.56339896
1.1833923,0.94161326,0.5509998,-1.0797222,-0.98915833,-0.94492507,1.6480118,-0.021980792,2.3330436,-0.4713457,0.59902775,0.017489325,0.8745411,0.9999561,-1.7787002,-1.3950264,0.32472572,0.8632599,0.90946144,1.1755811,0.98701286,0.6314118,-0.0037382096,0.084100574,0.87459964,-1.0645489,0.06696475,0.13701317,0.5649283,0.46781313,-0.13246341,0.3970181,-0.31754053,1.2463492,0.06546777,0.6357938,-1.0567284,0.1697127,1.3503729,-0.34138367,1.2591567,1.0818728,-1.0256635,1.9566116,-0.70424604,0.43892995,-2.1183374,1.2426919,1.6855413,-0.30891642,-0.44146702,0.2981333,-0.45582056,-0.1255113,-0.8770626,-0.6888579,1.8541353,-0.96932584,1.0959697,1.8495451,0.82313615,1.5019724,0.018518623,0.05541207,0.01578778,-0.68358624,-1.3655012,0.43976808,-0.23652607,-0.24709034,-2.2551043,-0.053190697,0.86730045,-0.31019023,1.6751826,0.2681791,0.81760484,0.17868215,-0.26555446,-2.1212516,-2.5715144,-0.13031852,0.87433565,0.04573202,0.54842067,-0.06700055,-0.56364787,0.27117032,0.4025496,-0.6812231,0.53182375,-0.83757144,-0.21125415,-0.46738335,-0.9116897,0.6224367,-1.4372954,1.5385392,1.505216,-2.4634037,-0.6164168,-0.7658422,-0.31491032,-0.033932664,-0.77555424,1.3325633,0.4443592,0.77189946,-2.5418458,-0.1754999,2.4383347,1.6434128,-0.4106012,-0.97445107,-0.3408231,0.2226861,0.7673522,1.0493648,0.4676314,1.5953305,0.14276719,0.3913987,0.87353194,-0.29939845,-0.6428801,-0.25738013,-0.14476249,0.7838561
-1.2207867,-0.15150112,0.9561632,1.7123806,-0.49863952,-1.8108798,-0.93593425,1.5861114,-0.19942144,-1.0734341,1.8327891,1.2699547,0.4310502,-0.29180288,-0.4587754,-0.20971304,0.8739287,-1.2627852,0.16063458,0.14751971,-0.45458224,-0.6494919,1.2614043,-1.4709173,0.09941743,0.15079863,0.90199476,-0.095860004,-2.2526112,1.26724,0.51289946,1.1381022,1.1366024,0.5469357,-0.3865692,0.76217717,-0.43922275,0.33840767,-2.1823702,1.5973122,0.48773047,0.08928548,-1.1683792,-0.8691647,-1.076129,-1.587545,1.6704637,-0.19452979,0.6972247,2.7463539,0.14704706,-1.3346636,2.6645372,0.5752489,-0.0022791028,1.5879494,-0.5708594,1.260998,1.0169026,-0.30950785,-0.562279,-0.5057616,0.973096,-0.19529118,0.47556055,-0.11420566,-0.61415017,1.1768091,-2.184304,1.6748792,0.3062657,1.0412369,1.020451,-0.41359264,1.1352655,0.67612135,1.2213331,-0.53194,1.8541156,-0.18150152,1.1564159,-1.2009721,0.6412472,0.37867543,-0.23033702,-0.0055333897,-0.52389467,0.56880975,0.5721847,1.2125481,-0.6547763,1.1749092,0.6542592,1.018413,-0.35274455,-0.13778213,-0.8713633,1.0812223,-2.2639465,1.2067301,-1.216167,0.5146223,-0.862037,-0.5654956,0.49226826,0.65200967,-1.1697129,-1.7522453,-0.31532305,1.4287035,-1.1898093,0.5599341,-0.90156853,-0.51722604,-1.0523235,0.77980274,-0.1818351,0.13805279,-0.75036526,-1.1566741,-0.8992813,0.5259657,0.31470248,-0.61471385,1.0722826,-0.52387387,0.13848104,-0.007623464
